iso3,year,CAGDP,RELY,RELDEPY,RELDEPO,YGRAVG,YGRSD,LREER,OPEN,FDEEP,NSGDP,TOTSD,ka_open,NFAGDP
CYM,2021,-11.390772312841417,1,0.511513635929292,0.6922300096908688,5.48689182004455,0.535121738390425,NA,NA,NA,NA,39.465723524766815,NA,NA
CYP,1971,NA,NA,0.7028157361170917,1.5575889285922164,NA,NA,NA,92.1789863419375,NA,NA,NA,0.162431985139847,0.236288094686364
CYP,1976,-13.72729984372119,NA,0.631264901094571,1.5231383483775656,12.012902110569014,6.095012718164111,4.714955948715401,109.9938000541558,NA,20.03602479325042,NA,0.162431985139847,0.052332800668136746
CYP,1981,-8.623445081544874,NA,0.5976257420307287,1.514637650035005,5.552264857443544,2.2449223797776297,4.645482623440109,114.489543388043,NA,22.22755726871338,NA,0.162431985139847,-0.2710191553471248
CYP,1986,-2.308688404518155,0.5587646602909103,0.6224738987678164,1.491056992519977,6.953480798898355,1.9124649798170412,4.529293759632319,102.5083923192222,NA,25.34043045287208,NA,0.162431985139847,-0.9555347552837046
CYP,1991,-3.182985357633052,0.5728046878633648,0.6294783372100079,1.4604962068722025,5.020393729661499,4.126619153584339,4.521210059834326,107.97199065545104,NA,21.51534331006684,NA,0.3158525705337524,-1.2954574204151401
CYP,1996,-2.543181671586286,0.5740097621910322,0.6193324686064103,1.379048293753095,4.192722847605698,2.153255964501543,4.5358751641745085,136.8451866804182,NA,19.11932584974266,NA,0.162431985139847,-0.15154715051671266
CYP,2001,-3.693413222953894,0.6202927326895422,0.583099900333093,1.3257382613663815,4.035619400972722,0.9680878156908809,4.591926072939023,119.0631423468288,NA,17.0000116344154,0.829997981416238,0.465077006816864,0.01932952734902633
CYP,2006,-9.176392619456148,0.6913467560870249,0.5303119293760544,1.3156895213935833,2.7453175839775796,2.876608040105548,4.6270086901604675,109.1400685856794,NA,14.49631710587644,4.099390198553923,0.9642046928405762,-0.6466464831488182
CYP,2011,-2.3571094645560735,0.5899669729405481,0.4961451428863274,1.328809359033581,-1.5950570889833373,3.7939199223260327,4.562579637762424,122.4016789560568,NA,12.342440459431632,1.911282292075138,0.8141972184181212,-1.551974328479742
CYP,2016,-5.5504676245696745,0.6437717848976964,0.5104057416602852,1.3063312526111683,4.250210484569294,4.189020551611114,4.475466211635096,149.1667814893138,NA,13.69456261890376,4.122741806128537,0.9642046928405762,-1.289957706497336
CYP,2021,-7.4146843829257065,0.7043693523824043,0.5423660188211235,1.2935021728661853,7.7635804998193,3.914065207456545,4.471333936020959,191.10735632457434,NA,13.204060195522734,1.3316656236958757,1,-0.9993130078836332
CZE,1971,NA,NA,0.45744728823365577,2.045612014254904,NA,NA,NA,NA,NA,NA,NA,NA,NA
CZE,1976,NA,NA,0.5392682771164902,2.161179764960918,NA,NA,NA,NA,NA,NA,NA,NA,NA
CZE,1981,NA,NA,0.5712698795054695,1.9804677022892259,NA,NA,NA,NA,NA,NA,NA,NA,NA
CZE,1986,NA,0.5378401583906739,0.5578122647996151,1.9092063346686254,NA,NA,3.8512042365190267,63.0512785845125,NA,NA,NA,NA,NA
CZE,1991,-0.94528982535689,0.4737792019151493,0.49175253704225935,1.8751973653678926,-0.5857729985331163,6.719777294230723,3.916451017685313,76.92682281751004,62.0612127410035,29.935652618162667,NA,NA,0.062115291694559836
CZE,1996,-4.077332984004502,0.46483498298560005,0.4439369632970594,1.841428275189495,1.7137251781220544,2.3015084259783856,4.165582375147363,86.32939204410296,58.64820920576792,28.89791972064416,NA,0.43006473183631877,-0.05591650150589062
CZE,2001,-4.296574995103694,0.49206504104623516,0.41792004173965747,1.7662103724655276,3.76857688214217,1.8546766110040958,4.357148367307417,103.68565372575158,55.34674013000254,26.55298801642786,3.2469063083076053,0.9284093856811524,-0.18046198067907315
CZE,2006,-2.992554898064622,0.560871449819626,0.42076381263394425,1.7970878911344252,2.528121589539756,4.451233054994837,4.563292203946445,124.1276598783052,64.76537273577486,24.99651070319824,2.0194058532152455,1,-0.3842397408777822
CZE,2011,-0.7051499829137136,0.5859136662858743,0.48074324561954673,1.9849139182733142,1.6327741868999255,2.23816428525824,4.555051383602825,147.6333610777706,74.0410326571822,23.92433489379454,0.7259476565152596,1,-0.4007584517410308
CZE,2016,1.138724389745427,0.6683286692903739,0.5525705563660619,2.1165494496137542,1.7691276696430158,4.081811672971224,4.573835187937371,141.6749195419644,82.81780413462072,25.53588167717784,0.6140032573203462,1,-0.2242654081194008
CZE,2021,-2.2307106901301372,0.6759337922289872,0.5914040872417797,2.073970789168175,2.307923103276755,2.0447623482033315,4.745236247324706,137.760736236047,86.23103709113184,28.206784919420468,2.218858565419014,1,-0.1474222649495672
DEU,1971,0.7725525368795875,NA,0.49452650205725507,2.393797409504607,2.4467715469026543,2.3843829342942717,NA,33.10180093487544,NA,24.23771494853506,NA,1,0.062451921630144604
DEU,1976,0.07280069803454806,NA,0.4490182208053919,2.4271582097172635,3.37283227712129,1.330449503625659,4.769761923131216,38.79938077701358,NA,20.76157611950536,NA,1,0.06371400998872812
DEU,1981,0.864437423957959,NA,0.38672096863058986,2.227216108510856,1.3715385969573999,1.312554244591863,4.647072158610185,45.08956790070616,NA,19.39046422656938,NA,1,0.06872743792614999
DEU,1986,3.517628538917858,0.8149416468229355,0.3699159658692614,2.1750924007157484,3.309656866688902,1.4975486458901157,4.6719774906781355,43.48189853216882,NA,22.86798285056268,NA,1,0.1549459722994865
DEU,1991,-1.0687664425464114,0.8395111909611571,0.3981187452827252,2.1546468067013813,2.050138273555116,2.184553683529287,4.734052019355429,43.15414883047562,NA,23.52479545720594,NA,1,0.10382289325865939
DEU,1996,-0.800729536293466,0.7778165926057063,0.4142231186681076,2.190095195007784,1.9987807101769421,0.659757699413833,4.6883006496724215,50.630839935448435,NA,22.90532845183532,NA,1,0.019442872996862738
DEU,2001,2.504663141598356,0.7619179614684709,0.42963705663794954,2.3800651929586327,0.585131346889794,0.926335042995434,4.643054375482864,61.33319856544478,NA,22.5311314838901,1.7416462069365006,1,0.03239774037138341
DEU,2006,5.953818036005222,0.7845805441265559,0.4389325786370126,2.628860673014881,1.2467570851598118,4.004744098080689,4.648681868625239,72.75611288732334,NA,25.74044448245328,2.0437710243566927,1,0.13607037337985775
DEU,2011,7.095292317495972,0.8614031410104137,0.44247009455128383,2.503772121177849,1.6923337020819278,1.3868680603893577,4.569256259777248,77.99112290569644,NA,27.14646416013998,2.925235033292196,1,0.2146647826363762
DEU,2016,7.928249382543098,0.9011050661141221,0.47380462292169956,2.3248114194199503,0.6003290387565028,2.75150259432536,4.55981066988716,76.91856623335954,NA,28.92097681053412,1.2198360545581537,1,0.4761702160346356
DEU,2021,5.427583679323034,0.8782343673449624,0.5164420583116217,2.265378744396856,1.616536829257953,2.395644741714143,4.5644411216920995,83.55594581759954,NA,28.047777115623866,2.702468007827902,1,0.6707739085819457
DJI,1971,NA,NA,1.2144657993836632,0.531641622749431,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJI,1976,NA,NA,1.3021173990557076,0.5370717484957876,NA,NA,NA,NA,NA,NA,NA,NA,0.4291670745794235
DJI,1981,NA,NA,1.353957861827358,0.5587930913841758,NA,NA,NA,NA,74.6307817934205,NA,NA,1,0.62255738441969255
DJI,1986,NA,NA,1.3558597546952955,0.5662452823316938,NA,NA,NA,NA,76.99949201616542,NA,NA,1,0.561461463639272
DJI,1991,18.49283870398646,NA,1.338982642186953,0.5574923763434975,NA,NA,NA,NA,70.978114713814,NA,NA,1,0.3624712299062998
DJI,1996,10.400682733294667,NA,1.2900232273474361,0.5272801387884206,NA,NA,NA,NA,59.59644396781278,NA,NA,1,0.1889271184776074
DJI,2001,7.974550192957543,NA,1.2828631628739522,0.505012921335516,NA,NA,NA,NA,67.86715455449622,NA,2.9803099949035143,1,0.16113915183845282
DJI,2006,-9.445105225915356,NA,1.3091903503941755,0.5128322184581564,NA,NA,NA,NA,84.36397934110376,NA,2.485558287387366,0.9642046928405762,0.07677263124686928
DJI,2011,-0.4394065339844005,0.07257573643493549,1.2562672527265086,0.5110086261061255,7.25098645957248,0.08202321980024822,NA,304.88276971142767,70.4222123588663,25.33171406448893,3.7527323379106075,0.7375011086463927,-0.1990690810803383
DJI,2016,7.765375929450269,0.08074823432558008,1.152488266513506,0.48081380925847117,4.820611837675562,2.198287807905416,NA,273.2245934446272,71.86930109698804,17.429848172394138,1.4724129855444743,0.701705813407898,-0.6428621970009168
DJI,2021,10.095628538547837,0.08547254582025185,1.0871083872056815,0.45532971169374764,5.460342999396117,1.2267664046033278,NA,283.88839392202664,75.57386255719562,10.593068211891683,3.2868424564212595,0.701705813407898,-0.883049525392429
DMA,1971,NA,NA,1.375131668482885,1.3400714156459745,NA,NA,NA,NA,NA,NA,NA,NA,NA
DMA,1976,-3.4340395097339074,NA,1.235991878318537,1.3356776274750475,1.8532141569993996,17.562341173164455,4.676159987874513,NA,41.02400090085905,NA,NA,NA,-0.15818259383680136
DMA,1981,-7.572871283031832,NA,1.0485506352235134,1.4207852721989487,4.62618251428005,3.6561597865817825,4.89702666522189,NA,39.49748247347196,NA,NA,0.418132960796356,-0.30478911791597163
DMA,1986,-12.631089736428978,0.19538336259424946,0.9363053758398838,1.5031548770528769,5.284877549747165,3.1882095257741554,4.866828318372209,NA,45.64132678574434,NA,NA,0.418132960796356,-0.23074081784186182
DMA,1991,-11.82124857968461,0.2008051719161437,0.9437576862846928,1.5241154259116676,1.7207894640947643,1.1167472278025288,4.8444928608136655,NA,54.6422679617451,NA,NA,0.418132960796356,-0.3408173334386226
DMA,1996,-13.86491289981295,0.19890481482762246,0.9233209284208795,1.4865329129609866,2.35167012485306,1.2853063430000606,4.786603493861244,NA,60.25757206393474,NA,NA,0.2135721802711488,-0.29279564060165286
DMA,2001,-10.203090698150802,0.1943079706808841,0.8749566128819276,1.4862559442657046,1.5333627630665614,3.503846025539738,4.75365007249693,NA,64.37833488562352,NA,5.703962791703873,0.2135721802711488,-0.4989177623886558
DMA,2006,-17.063069435740605,0.21657804832280994,0.8005662105040484,1.4323293936973243,3.1277324438304994,3.57683290947286,4.62528201777069,NA,76.62540801828384,NA,2.720294101747091,0.47484753131866436,-0.269462532245918
DMA,2011,-11.94581905207498,0.21542192472735777,0.7286473798153856,1.2069798162740084,-0.22966282240949645,2.036899896289626,4.557037904773091,NA,87.0065355881785,NA,2.5781776509775245,0.418132960796356,-0.5236030052854234
DMA,2016,-26.25788742206276,0.22823461997051683,0.6484336601390136,1.1893854022303991,-2.9782824909150483,8.451701347524638,4.565169041243157,NA,99.81988616203319,NA,5.974696645018892,0.418132960796356,-0.1283840168046851
DMA,2021,-33.331705487285,0.23655302533076866,0.6265406060686823,1.1684394815738874,6.476285391082186,3.503433460610075,4.548654559133249,NA,84.73697916483447,NA,9.62704523724699,0.418132960796356,-0.551660045212477
DNK,1971,-1.2123807575828,NA,0.4996068026334135,2.124832566432271,1.8641491688978757,2.8432500546598627,NA,58.25410035934584,41.8721453018322,21.2746612190652,NA,0.418132960796356,-0.1904592681767138
DNK,1976,-3.59418734928849,NA,0.4998051425590516,2.2320386440234126,2.739539107599758,2.5086436410482706,4.555486575922938,61.02866741859416,42.0545447710833,20.8166741945454,NA,0.418132960796356,-0.2707215146974744
DNK,1981,-3.289983804917798,NA,0.4563166889598364,2.3129134452149915,2.8596717791431328,2.1174862195093187,4.457589314871021,71.19306744454008,47.593593712400484,17.43492298570976,NA,0.418132960796356,-0.405631500269335
DNK,1986,-1.8057016538854491,0.7629361455705321,0.424065399449553,2.3430015911352036,1.5653508040673865,1.8496545396924222,4.556511357762003,64.93866188773556,56.85085432954496,21.35407772217734,NA,0.6598672628402708,-0.42048500203143663
DNK,1991,2.1187377636725158,0.7804730841372887,0.4253993980891596,2.2406085626860333,2.346961707601457,1.996654412790668,4.566483257365713,67.64165856987461,57.205548203618136,22.00520174074684,NA,0.9880682349205018,-0.3145801325765282
DNK,1996,0.8272503073712316,0.7856815416335156,0.47917354434168574,2.091270033766352,3.016369846565008,0.5042420074443353,4.565974278319377,73.3866036987111,55.31074596126388,23.84891371465122,NA,1,-0.2040408411411898
DNK,2001,2.914541370855628,0.789837815050526,0.545214737992501,2.0216066288586285,1.3967227817542034,1.09855049339988,4.58726985952107,84.1150166798584,48.40500286038372,25.63108092327106,1.1034564181080642,1,-0.10176788521407584
DNK,2006,3.570280358915482,0.8437420354364263,0.5803550326337263,2.0644781309159512,0.1989802098866564,3.269830562421043,4.617628604330799,97.14608608469811,62.39522098444162,25.54768625437416,0.7668115805072325,1,-0.001566653062494013
DNK,2011,7.226890785218618,0.8723172861439659,0.5866771521399815,2.2020164329592413,1.2160918574689845,0.7624340130902548,4.577622424185832,103.6658491815412,63.1835105193571,26.87598053326854,0.5890670590009262,1,0.33554675570664516
DNK,2016,7.14613570482563,0.9253659594118564,0.586990842971091,2.138467679246283,1.584165028484932,1.9871503464612326,4.567903883873425,106.1614707935596,62.72243341499242,29.24043988525098,1.8889150324988129,1,0.5583682650168448
DNK,2021,10.25661643172684,0.974687105663325,0.5963221331798177,2.062111788018311,2.5162249462156216,3.4512068780543372,4.554976275378532,124.64754501254667,62.320771833384164,34.364153806968766,1.8681541692269414,1,0.551827446398397
DOM,1971,-4.90188926085376,NA,1.301789617472722,0.5911111731612818,9.07131002610707,3.3195456889392463,NA,52.57513418804178,25.63664582704768,17.0822564175107,NA,0.162431985139847,-0.1838599779451284
DOM,1976,-5.866684453108354,NA,1.2392031059670954,0.5734229306521726,5.27014579872168,2.2265738852518204,4.967770054735186,51.42885031852062,26.56434829829872,16.327323680827938,NA,0,-0.2048571864599062
DOM,1981,-3.7156080906638502,NA,1.1879892619964996,0.5882614352255441,1.9473766914494,2.72645773925481,4.850787327959483,48.35440063281284,24.74756072331802,11.63360983363795,14.80414266686383,0,-0.2685666178681622
DOM,1986,-3.6886721234908078,0.15241318756427738,1.137776414816761,0.6080553851365982,2.948310062327898,5.591630816638296,4.449025585244578,63.50123479378158,30.222643622264,17.87451767239606,22.895932122632516,0,-0.4836422623150504
DOM,1991,-2.961171736971112,0.1643177190633861,1.0935587621614813,0.6250154513481736,5.568413988097473,4.050358203522453,4.5073676008565196,78.52292698563268,21.129930363442302,15.62107031393678,5.433220174044987,0.2135721802711488,-0.315669438752266
DOM,1996,-1.9407795884974155,0.17954555260228056,1.0729064729033948,0.6457281305194758,6.4349673909886675,1.5637210518871085,4.625279359294001,75.67803542604412,25.93875415311232,22.87620506739506,3.929377121643193,0.09545415043830877,-0.248917864865315
DOM,2001,0.4702615255943041,0.18308726004427217,1.0714739357872798,0.668143228805936,3.5247744909059717,3.9233563061385786,4.555724803769559,73.33766711420736,38.93368053363194,23.57855406843094,3.2190937265965873,0.34260662347078313,-0.3411585682052612
DOM,2006,-5.99560166221739,0.21369095202301636,1.0435129687193871,0.6680111754113678,5.852459468492122,3.5409715034715994,4.606237464248366,58.6265163435177,32.19635419865252,20.43411305218978,2.437826901156027,0.8568187713623046,-0.40290912968220544
DOM,2011,-4.645090308184054,0.23979753814505486,1.0090910120268333,0.6661158068909646,5.000260779888998,2.0389440929106666,4.547972099908056,56.47930106642744,33.55986637109882,18.45605042978508,3.1816662301379135,0.8448870062828063,-0.6146897022866702
DOM,2016,-1.1652448525828563,0.289124777617298,0.9801785141958576,0.6835069284022465,2.943219345115618,6.2151754791065805,4.495996997810261,50.09430143609376,35.96639035780644,22.71539955803282,5.803705712732169,0.785228168964386,-0.6683988683701663
DOM,2021,-4.09006816196003,0.31316913810970676,0.9811158900852253,0.7148458263372809,7.147561305875347,6.137085107115532,4.499028409859926,52.05727785934587,38.39255040588093,25.3579775759708,3.5156791662493934,0.7613646388053893,-0.6471327511023227
DZA,1971,NA,NA,1.3177606291565425,0.7360882079701411,6.489137185091282,13.839319267842056,NA,60.05390162825792,55.25100909962424,NA,NA,0.0324863970279694,-0.1897211615096532
DZA,1976,-7.208363301220275,NA,1.3970015119033663,0.6789161109023392,6.225722338972241,3.378182351652861,5.750910590517189,67.37913648965146,60.61944071563304,35.384490554320976,NA,0,-0.386684607543786
DZA,1981,0.302625326071826,NA,1.380638453474415,0.6466365625403064,4.819999402408474,1.4149232739304356,5.969828061258966,56.52690931603022,68.81252779263838,33.79307309744024,12.637558521785767,0,-0.28006787789890764
DZA,1986,-1.2790909689153174,0.31823494277889663,1.3035243554227747,0.609093330061488,0.7800001453383436,2.1568511265398356,5.722878711438759,40.47138314088388,74.77223213864882,20.31448211138618,3.5281058471025952,0.0974591910839082,-0.4350277493133452
DZA,1991,5.17702797301749,0.2879420059747867,1.2044652371219,0.6054871838861388,0.2799998393575074,2.4468330311810407,4.916510443175026,50.12098546191192,46.7285761637085,32.2593224721988,5.587494536713264,0.162431985139847,-0.5987800456056656
DZA,1996,NA,0.2586131776556754,1.0682050209193854,0.6547965319187335,3.460000714875094,1.4876163298717562,4.8330009702102315,52.96619258304638,38.30030419849484,NA,9.869783666619162,0.162431985139847,-0.4407979421526214
DZA,2001,19.7857720899622,0.2694736483902276,0.9128898252219798,0.6415855598963109,4.95999999974262,1.3049904221129216,4.689769344885944,59.41736949894564,55.03744670248912,50.7233014541467,13.805157923451125,0.162431985139847,0.09187152305928452
DZA,2006,14.157206983170354,0.28321397075559923,0.8600229270734104,0.6208693017590137,2.90000000005396,1.2942179111022527,4.612306136210009,66.45304566580126,60.857873087665716,53.05859826824374,13.637815074270511,0.162431985139847,0.735828026183846
DZA,2011,-0.8723898672947208,0.27017388794132446,0.9242011290685725,0.5967956169201731,3.059999999986058,0.6618156836546303,4.613432325615762,58.45138040195072,66.7909344452879,45.80963755362932,21.79490766211227,0.162431985139847,0.695227715765229
DZA,2016,-10.920422923515462,0.21692722524649943,1.071813954709267,0.6157273365323394,0.5400000000296136,3.308020555785898,4.550544126918023,47.782903162481716,74.12408088676432,38.31043874300264,15.107613974417005,0.162431985139847,0.309401838912507
DZA,2021,2.940014512579897,0.20370260682396563,1.1560977468423825,0.6307391512311328,3.83333333333862,0.2516611474997017,4.538921290486526,47.25564902635036,74.578316005299,41.03956388223857,29.850516466777147,0.162431985139847,0.1248100050249982
ECU,1971,NA,NA,1.1794268785483963,0.7743301593545033,9.48831853315552,3.7172924134875105,NA,33.31511187057228,14.23396127992536,NA,NA,0.5387545228004453,-0.2353569471940332
ECU,1976,-3.4306797058019285,NA,1.19130151297338,0.7046666361134009,4.430317208780878,2.2034432030895466,NA,34.57130693714566,15.4067284381392,20.23991122358274,NA,0.553995192050934,-0.3235350691448548
ECU,1981,-2.469600269350887,NA,1.175748624308548,0.6705609775188326,2.490223076561355,2.4169195270349797,NA,32.39596931065232,15.30597201139634,16.46547998838148,14.118408729431245,0.34943441152572596,-0.5363016746246372
ECU,1986,-5.006347539883744,0.1938813181456287,1.1266457568986101,0.6428173934221936,2.75636861914974,2.415314255784071,NA,40.64230445837326,12.569937890971099,14.17882658568052,4.330452406891883,0.1909083038568496,-1.0069005000641142
ECU,1991,-3.4745588939063325,0.19490509249719154,1.0844069023522962,0.6639346739035422,2.977934066058046,1.1880377842574257,NA,44.57268405745108,17.29583194242538,16.8964800540418,5.326752452284001,0.380124208331108,-0.8548204157726786
ECU,1996,0.3356384320889175,0.17429959264224298,1.077610200342724,0.7113897647284522,1.135711504606644,3.521511861598805,NA,49.4467086265347,19.73219181870386,19.46372223381342,6.113504117250986,0.4128190219402312,-0.9879781005494855
ECU,2001,-1.664779507049248,0.16542612686859604,1.0865273918108562,0.7412934585460904,4.84997750502617,1.4589859098303108,NA,56.26307417853358,26.13057384582584,19.31007039871062,6.031825827833946,0.603152698278427,-0.563877184122323
ECU,2006,1.7371456187711245,0.17707866724155702,1.0755979981935189,0.7697466356005092,3.5857264229451458,2.162171160148236,NA,66.48159368080695,32.52499628644504,26.81083360072872,10.21396103380074,0.952272927761078,-0.2076009645466222
ECU,2011,-0.9150853066849596,0.20225413455780847,1.031944377099389,0.7823434648027283,5.1643365498927984,3.2367041614430994,NA,61.94526590159904,39.305459948624836,25.81976313093826,17.48290593694309,0.5329403042793274,-0.1297961083208806
ECU,2016,0.11580492134128997,0.18983858520143326,0.9521660830325898,0.7740910421643267,-0.5505905113183635,5.504382501457902,NA,44.84674463271992,43.21736276370346,21.02169811703,8.187612594645643,0.701705813407898,-0.2393292631318856
ECU,2021,2.25911231605389,0.19267682249724266,0.9050514499708773,0.7581619977192118,5.759518126267257,3.718023707197652,NA,57.379940664756035,51.70548908403797,23.417912997138167,3.8798625405203913,0.701705813407898,-0.220094187963788
EGY,1971,NA,NA,1.0526188427840841,0.7658558153707233,4.223588568952116,2.7947379342605694,NA,39.6370731704114,39.25621956849138,NA,NA,0,-0.11519279796338808
EGY,1976,-5.565620036490255,NA,1.1098008064243403,0.7439103998320933,9.094104004228836,3.132696151411556,NA,58.9448141645638,53.93105280177432,22.272585568283127,NA,0,-0.4358497195850548
EGY,1981,-5.521054389370912,NA,1.1757778432844526,0.7419928824670474,7.577480074784694,2.210015500387795,NA,58.88973513813504,81.67170870862114,24.54285703896142,9.376640679602637,0,-0.6488845506784862
EGY,1986,-0.8593972367551432,0.14927767069185097,1.2165732942552647,0.7220386938324026,4.925299283429354,0.718303373686877,NA,45.40885121247004,85.83815660385218,26.33150496273664,21.572759146762643,0,-0.4136872473820466
EGY,1991,4.381964971593972,0.14784331270776555,1.196614679310921,0.6784497595743016,3.422937106327106,1.4528954285632383,NA,55.79115959865062,84.45823452997814,29.63972592384714,2.8345722870788252,0.1134291291236876,-0.3477743854848804
EGY,1996,-1.3978850378864764,0.14855123847693316,1.1591968354927518,0.6441441273737262,5.696005076746142,0.5334477372510608,NA,41.99877605611588,76.72142491072134,18.38542941081532,4.65957706245726,0.7182503461837768,-0.2073288459075718
EGY,2001,2.462950857840019,0.15019401833669385,1.1286373651976915,0.5968175130205746,3.5365453640095037,0.808550879234527,NA,49.54993730791892,92.14202033892361,19.72343692067856,16.867699767645,0.9432854413986206,-0.2496829407544072
EGY,2006,-0.38549396260031,0.1683175775617345,1.141239385399574,0.5432243163460703,6.181756768747349,1.178324165714383,NA,60.55336596417256,89.17988805287217,20.9891532654262,6.817624219623726,0.9642046928405762,-0.14265263518164567
EGY,2011,-2.6461167070300062,0.1909327990178125,1.1987427341458392,0.5223233140674506,2.692833751802754,1.0254592157362912,NA,39.62131444884838,74.7099466036722,12.981715280692521,2.3847431727546686,0.362796610593796,-0.26970588353021396
EGY,2016,-3.841949072208024,0.2013421279502826,1.2481972536405015,0.5110704897842924,4.592246196776998,0.8340293279390822,NA,38.44799516097406,83.38661533949676,15.164781459980304,1.3957077057894367,0.3669927656650542,-0.5835066962725872
EGY,2021,-3.2552936754653166,0.22288579138334225,1.2455702132927622,0.4990501793846975,4.5462573812280835,1.783592165227288,NA,35.7634930433622,89.73219096933234,14.758760024285968,7.713840375152533,0.418132960796356,-0.7071517844576845
ERI,1971,NA,NA,1.1516374769655189,0.49748750854627644,NA,NA,NA,NA,NA,NA,NA,NA,NA
ERI,1976,NA,NA,1.2334235744256752,0.4841033595135888,NA,NA,NA,NA,NA,NA,NA,NA,NA
ERI,1981,NA,NA,1.3019575194305755,0.4989631982044582,NA,NA,NA,NA,NA,NA,NA,NA,NA
ERI,1986,NA,NA,1.3502812172941892,0.5076874837748337,NA,NA,NA,NA,NA,NA,NA,NA,NA
ERI,1991,20.02616195087509,0.04529845942284988,1.4078986225147958,0.53320502697721,12.511517582446766,9.217782839278094,NA,93.66039945611631,87.0030476416511,45.81110160186327,2.2893526733243452,NA,0.776398685425047
ERI,1996,-18.455945608957144,0.047230700231658304,1.492616191889287,0.5482829017053026,3.162320085149344,5.274617275950659,NA,98.22009214796984,117.14622234542306,18.689058023084215,2.294576457073562,0.3328993022441863,-0.071597196609834
ERI,2001,NA,0.041590912463264906,1.5943699510405664,0.5606692106754299,2.626306782445806,4.092368226632919,NA,69.86752735548296,140.8571221294228,NA,34.85555862889268,0.1299455881118776,-0.6539759316558695
ERI,2006,NA,0.03408205434821598,1.6717063159620733,0.5696639604707552,-0.6509466081819529,5.39457963390974,NA,35.1649925414413,135.6831972991412,NA,24.47410876824731,0.0649727940559388,-0.8490093367660086
ERI,2011,NA,0.03482914076495848,1.7042217996411655,0.5609734725802312,8.67980010138049,NA,NA,47.3937901188684,146.24687153777626,NA,9.908228903290434,0,-0.5240747462929
ERI,2016,NA,NA,1.7209794204371314,0.519825042385139,NA,NA,NA,NA,NA,NA,5.5798745505611524,0,-0.5007598541971269
ERI,2021,NA,NA,1.6369946732635507,0.4671732701096638,NA,NA,NA,NA,NA,NA,3.49475797922164,0,-0.44359917645729474
ESP,1971,-3.39422081591836,NA,0.6219170258291894,1.70333947654661,5.349734768442099,3.06033418780148,NA,28.42688823648852,NA,25.0970984335906,NA,0.3158525705337524,-0.0324984229208601
ESP,1976,-1.4050288501398485,NA,0.6315773649057744,1.7602852966965616,1.971128744413623,1.2812478425857672,4.543633108735469,29.30791135984892,NA,22.40797988271972,NA,0.3669927656650542,-0.08526272537786692
ESP,1981,-0.831411934243478,NA,0.5932144324775329,1.86273753242091,1.39804645705425,0.9362196548044449,4.420808764390456,38.86491792601232,NA,19.27940465131124,NA,0.418132960796356,-0.1399603438290318
ESP,1986,-1.1057115181577297,0.57247413111844625,0.521346478080824,1.9839885130670236,4.500638484178836,0.9522651959449471,4.559479271041714,36.31928306121284,NA,22.08509868385506,NA,0.418132960796356,-0.10653772982895628
ESP,1991,-1.8960334062267097,0.5751689407592887,0.44091165180169756,2.0864025201055405,1.5168827048934281,1.5959529316808063,4.591825522078678,39.01262062561424,NA,19.95143830424212,NA,0.624071967601776,-0.1722820232248172
ESP,1996,-1.8274794865940764,0.5775966128748942,0.39790254110307877,2.1855074448808236,4.02123901131995,0.9756114047181424,4.510573705715135,53.01474817930722,NA,22.11165232333332,NA,0.9642046928405762,-0.232383805489791
ESP,2001,-4.88159718739817,0.6294670972762993,0.4081551532549934,2.1920210955569868,3.255918316713058,0.4737372379930341,4.557125889553691,55.14610115675128,NA,22.80520693605352,1.0839632591711692,1,-0.5236121667767146
ESP,2006,-6.899248818246976,0.6728726360053291,0.4460793226889229,2.0744258940151954,0.934018055647565,3.1332599446845384,4.6252062079541885,53.81381332716826,NA,20.16380327232318,1.9266551326067674,1,-0.8688404839000906
ESP,2011,0.6774945395930805,0.6200119886656362,0.4906016923632127,2.109253231466956,0.1297992181473772,2.7098847073851555,4.587222251049271,61.5431867180111,NA,19.53617449911596,0.9071934744033383,1,-0.9266520635891426
ESP,2016,2.157432304373965,0.6500368718971596,0.5009516201806649,2.0382164042711044,-0.1544565634446541,6.042252718708498,4.565918169925904,64.43557748913106,NA,22.32303377262142,1.5786069808536918,1,-0.8143422204444988
ESP,2021,1.2922945970419417,0.652417435134754,0.4854008487958644,1.9604391366204632,5.171439764693947,2.352637977512039,4.572040264206691,72.2626531396899,NA,23.20000655787007,1.8027756377319946,1,-0.5517299540053068
EST,1971,NA,NA,0.4654134064491828,1.9386955714375333,NA,NA,NA,NA,NA,NA,NA,NA,NA
EST,1976,NA,NA,0.4842493870046906,1.9317792614592657,NA,NA,NA,NA,NA,NA,NA,NA,NA
EST,1981,NA,NA,0.5191900212468727,1.8386386944197066,NA,NA,NA,NA,NA,NA,NA,NA,NA
EST,1986,NA,0.3131576709290769,0.5432943761424525,1.7493571606193488,NA,NA,NA,NA,NA,NA,NA,NA,NA
EST,1991,-2.33291298778596,0.23727576284568633,0.5444969068893799,1.8808844116002483,-6.404947370639776,9.528043210325844,NA,139.785638610973,NA,18.519035375154733,NA,NA,-0.0541681571941201
EST,1996,-7.605397178829464,0.24879984310306333,0.5083319661610807,2.0503984930390398,6.399094757199974,5.2623555667271305,NA,142.2958205860816,NA,21.22124066339688,NA,0.9642046928405762,-0.3672265800476396
