Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Czechia,CZE,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.0512785845125,70.771227667197,77.9611310848888,78.1977381830196,74.8030180799195,82.9009990725253,80.59955795966,84.1532306677233,83.9386523207327,85.4571236396114,97.4983956327874,98.5368737300189,90.8792715456582,94.6468600665608,113.173975970415,121.191287316105,127.051015055016,129.876739504889,123.904809929948,113.049254784875,126.756480116798,136.750855542438,145.480195396935,145.502230624961,156.415122826886,154.018400997633,148.547004664435,147.750834854762,145.141717890789,138.154609993871,128.780430305965,137.378116302868,144.011494109397,131.892598295876,131.484981069952,..
Czechia,CZE,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.119581059074,60.5305862748857,67.5334708890508,62.7849410721543,59.2621150985436,55.9887342983765,54.9644837966281,60.2407717631371,62.019004666662,52.8380464017666,53.7484333069674,52.9463138043971,55.1819024702196,58.059917535632,61.7122621854474,66.9553968680125,68.6638085618951,68.4354785278873,69.2489906247444,72.1604288670368,75.4259463455481,76.07758901286,77.2922084357217,79.0867494110092,81.6105668980473,82.0645231276023,81.1597778792498,90.167403357195,88.9538671048574,84.4496325607046,85.2896116078335,87.0407490003763,..
Denmark,DNK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18225.4764138002,19067.028796635,19830.3379439042,20216.8954580986,21668.545231066,22676.5211131952,23722.7800836698,24887.0698517987,25798.8322910817,26642.2215588617,28647.8282830783,29458.9882141098,30666.5967674022,30864.1123687371,33015.5515892493,34238.3218147437,37392.3211413889,39110.0956365756,41467.3861879777,40524.3123510224,43037.5989192487,44443.7163844726,44755.1624273018,46869.1932887749,47879.5955558233,48897.2099776611,51820.9521305491,55271.5976002659,57233.6231685618,60594.966400191,62682.2899474389,69715.1809680929,78913.6534913127,77892.2932609904,81878.2349849181,..
Denmark,DNK,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,39.2633554826428,38.2718758506202,37.4123841568578,36.8829297457518,36.6958562187054,36.69463900897,36.8442687033434,36.9548507751049,36.8180387957032,36.537785728231,36.1495715784528,35.8806737493259,35.7837998487819,35.6240668078753,35.4466690463056,35.2978297219663,35.0318824644596,34.5674286859641,33.9278391469406,33.1341367752977,32.2044936306414,31.0729054113949,29.9496717203283,29.0601742238635,28.3385887530279,27.7388855645167,27.1503242347173,26.527041754778,26.0200630986341,25.6530493028488,25.3293740196901,25.1445592929659,25.186518716648,25.3078022272489,25.4919222197697,25.8166241202014,26.219657208579,26.621051809793,27.014405942043,27.3939381671343,27.7428615723021,28.0408285749543,28.264164895092,28.4100995380708,28.4470656429683,28.371616164575,28.2472175969823,28.0692528305236,27.8702082399338,27.6836528705999,27.48979614319,27.3024104749435,27.0857641572564,26.8187416987279,26.5370056810046,26.2746283390183,26.0955125753915,25.9866115466487,25.8594686016783,25.7272589669462,25.601741002929,25.439535502029,25.2289756315453,24.9743996523276,24.743060883408,..
Denmark,DNK,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.4950511819446,16.7027357625085,16.8866807982989,17.0892851449553,17.3271255385585,17.5707109867512,17.8208999011859,18.0999339101312,18.4287248783047,18.7561526508183,19.0456458188752,19.366602062738,19.7208789093106,20.0690252141691,20.4752169875316,20.9174222422008,21.2863677657375,21.6206617863954,21.9275851002858,22.1366417784764,22.2552935277693,22.3054130719675,22.368851824735,22.4708251619294,22.5528351223014,22.7019320780739,22.9020567637129,22.9967852673495,23.0658205074921,23.1438846522361,23.1431258958347,23.0975335545811,23.0358855418544,22.9191461012861,22.7826867074412,22.6078993201547,22.4353770779068,22.3311095221601,22.2632987884915,22.2245931933636,22.2215825026653,22.2487127135661,22.3107215980864,22.4297004679733,22.6013252629187,22.8189387377058,23.0736498064264,23.412632373091,23.8789359369471,24.5053735056221,25.2977157681948,26.2152206030886,27.1511653887084,27.9389362630433,28.5624180835741,29.0522368255997,29.4676533467749,29.9032046622709,30.3719939261675,30.8727053737307,31.4020237570544,31.8477329673783,32.0953129222584,32.4244515147016,32.8922948462902,..
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,6.37883247557379,5.66682217271797,0.637021234202479,9.26993821451785,4.55525481407106,2.74091010903241,5.88623124121932,5.85299737649714,6.79912047392293,1.85600172758038,3.17782168196071,3.79759816845579,4.71949291132046,-0.964267384329801,-1.40989953291778,5.99340195153275,1.98543025474245,2.41699354282181,4.05329979126334,-0.751430002361559,-0.740986389012875,3.89211245643591,2.65480394401855,4.33934505132922,4.15308383294486,4.73340611933794,0.462955829960563,0.272951118976223,0.697173210370437,1.66026774169177,1.45818005306188,2.0228112415746,-0.078900412805325,5.29469615156448,3.03802150461165,2.89575069230459,3.16848143784479,2.32630274538961,2.96730536257029,3.72400899471576,0.95003224600012,0.456530018779986,0.441091006625101,2.77635180744053,2.35960882992528,3.81648769908172,0.987173815945127,-0.417178439991005,-4.97447905669058,1.58289703108802,1.3108037609606,-0.00543230161670749,1.39267343161971,1.27799983192831,2.10441456445301,3.07304549209093,3.05647723922718,1.8600074900921,1.71140093932736,-1.78010601831291,6.50025445756295,0.443832614908331,0.604587766175584,3.47783593140312,..
Denmark,DNK,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.2746612190652,21.1436311909177,21.8300122008604,22.160819909456,20.4671189115445,18.4817887599484,15.8999335004013,15.7737664630017,17.4204472362999,18.9853051570747,19.0951625717712,20.3922371617655,21.1950547261476,21.1337967224139,21.4660925017189,22.5832074988408,21.5839615919182,22.012339032,21.9684281149926,21.6615671729992,22.7997127918242,22.8921893536354,23.7971166149828,23.4151042709116,24.2459273662506,24.8942309674757,25.8518486664949,25.168802611259,25.158175307205,25.7533871859524,26.223190845444,27.4573230643779,26.5408660609665,26.8908923030539,22.6278216941456,24.2215281493269,25.3358166708826,25.2851345499589,26.722978614645,28.536942716606,28.4990301142502,28.7665043505098,29.2794276364168,28.8372724830266,29.3308036363949,29.9881913199068,32.5044737172897,35.9398430741637,34.6481446294529,35.4003327746803,..
Denmark,DNK,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.2123807575828,-4.30054257218046,-3.46471817721577,-2.49034551247231,-4.34167552389373,-3.37365496068018,-3.05087858330796,-3.75955385046958,-2.29033959756587,-2.91850423378435,-4.43064275946123,-5.11696670702114,-2.7490475260444,-1.15966444750152,-0.995137848272316,0.992308259412131,1.42496597503466,2.74488364106853,3.3761876880507,2.04424373399312,1.00340778021557,1.64799093505223,0.531779842222928,-1.13530538852639,1.71298625187982,1.37879989622757,2.94033572239732,1.93547973055908,3.18790770063056,2.35760495195269,4.15137874873849,3.33878587946735,1.51196754347491,2.93344197648404,3.670308987932,6.39689740721911,6.33895025513779,6.04077392997687,7.38438213074311,8.33724641683404,8.03310119340128,7.1535241379713,7.43235705188882,6.32147869586373,7.51157692205496,7.31174171634934,8.60686861056622,11.1530363234679,11.0099443611464,12.1952284849278,..
Denmark,DNK,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.5268949045128,91.8947220460231,87.5729608393963,85.8922736153083,86.6350151722907,85.1080314050714,86.2073066757851,91.7094537397833,95.8962802800423,95.9264636813884,94.334344181732,98.5177670199432,94.664205648529,95.5800049945948,95.6334464166802,95.5610222726838,99.6664441435285,98.6892544246515,95.5292818332338,97.1512798044928,96.7482745783608,92.7660431461624,93.7307078343392,95.579490829183,100.513501355755,101.402501291131,100.140615404276,99.7335706859734,100.402912072395,101.743508255044,104.46209365629,99.9999999999999,99.2323482339679,96.6727588192718,97.7030230691313,98.4517343393695,94.4260975287788,95.82486469174,96.322442996931,97.3408561632156,95.5499211632885,96.6820954803003,95.9664739258447,94.336810466069,95.0172503018943,94.2090172468375,..
Denmark,DNK,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,57.6554018034611,55.5458272413802,55.3277665915049,55.5108074203864,57.1347346526574,55.6730303676964,53.2250227237422,57.8633533150401,64.7270029364718,59.7820924537787,61.1065029153667,60.3706317946257,57.0932056983783,60.8247246552521,65.748272029348,71.2256517073619,71.2261424502124,69.9950338250098,71.1932758799528,72.3252333601635,65.041031399129,61.4826479013264,63.7622632221062,67.1027874741641,67.3045794419521,69.1684762769411,66.9797006123946,65.643583372576,67.8432179369762,68.5733146504851,68.5264824216641,71.2901759751981,71.345417498121,72.7288566436859,83.0420859548864,83.922664599029,84.4845925538271,80.7613001763544,82.0077308240144,89.3987952460671,97.4298607727841,100.047674594039,104.470310168489,89.3948566562728,94.3877282319057,102.012930474308,104.362280505171,103.612813249189,103.210859225139,105.130362453899,101.452783808643,104.215676920442,108.813985501909,111.891475065653,104.433432671151,112.321472697291,131.995824909071,129.625337431278,131.765030975207,..
Denmark,DNK,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,47.1943461099641,46.6042277756987,45.0792379024806,47.6108586535476,45.8969897451117,44.8397029672216,46.1267608282738,45.8017201496516,46.3226018499463,44.8769186735918,42.4664067375357,41.7737311073962,41.5790994174206,41.0440448686662,39.7614715566724,45.2023795590056,43.6016363383848,42.9542223119587,41.0174731110549,40.6056380957388,42.0937539982793,42.5325277079805,41.3116491446874,47.905088612754,50.811607292174,55.4070958044065,56.5082113426823,57.2146233307209,57.9800585396665,55.6499734813078,56.9014049533473,56.8201859386365,54.3807591884919,64.774774721085,54.5408196059997,55.5112015638776,57.1851190058485,58.0399700185094,57.8932470427943,54.7986310686978,48.6367626704694,48.6714582266551,49.3267602898524,47.3347121633959,46.3458919535647,50.3461916684505,52.956112740985,59.9853357183154,61.8232365766759,67.6193340041992,69.5920858820326,64.1990278045134,63.9771088708753,56.7035750498727,63.2399396916332,67.7979011798909,60.778191262306,61.3442860692224,60.7676551769995,62.6195940268246,68.1024405396096,61.4071424367812,60.8182542435766,64.7369188197947,62.5604145694354,..
Djibouti,DJI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3762.2819610399,3978.34667092554,4263.96288890455,4431.56588556176,4676.71336058903,5083.11077030183,5398.00036773984,5527.00185229888,5960.10807396825,6621.33038220409,7225.8387957249,7810.27869066792,..
Djibouti,DJI,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,82.6170134133351,82.0617137134631,81.5209155800136,80.9710614588663,80.586251435132,80.8270165539277,81.5647060724036,82.3734756331985,83.171653820228,83.9446232382643,84.6849905333943,85.3891921732197,86.044534319921,86.630435950036,87.1232986069533,87.5120455942952,87.7985748695303,87.9786023218757,88.0545085532038,88.0199339766379,87.8666769447887,87.6022365475266,87.2328826275875,86.7762018443103,86.2424063933551,85.6383433165944,84.9771006009696,84.279257074585,83.5594728788683,82.830181206773,82.1285680500977,81.4574562703825,80.7698722339697,79.9885730178116,79.1762182511233,78.2843272626851,77.1234105448432,74.8987952195861,72.3199385379355,70.4605327111889,69.0907009238793,67.8248616773115,66.6985592075642,66.2897657890623,66.2916015246866,66.0182129374094,65.1992196713185,64.0531233481546,62.8721746497625,61.7076833051793,60.6386525699904,59.5928555696561,58.5667672438055,57.4996587280712,56.3246567798469,55.0326550859048,53.6365561251694,52.1767238456334,50.7112800984137,49.3218590517074,48.0631168244681,46.9477947485842,45.9428543744718,45.021753051699,44.2110300306181,..
Djibouti,DJI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.39574773364638,4.43554275938328,4.47421940423496,4.51039475429719,4.5439867967853,4.58547197389442,4.64274752435262,4.7026619711812,4.76246299932593,4.82188436355565,4.87693412548149,4.92792737532969,4.97851414389779,5.03077104836371,5.0822256815551,5.1339470085627,5.17613408269771,5.21739130434783,5.25894324096702,5.29710512950736,5.33138049014783,5.36580152328237,5.39929290475805,5.43254952748002,5.4644017710512,5.49300855301254,5.51909027948437,5.54562240473226,5.57177653561503,5.59713986368988,5.6204381926739,5.64364067595612,5.67054829198559,5.69837603840433,5.72180475528767,5.74613741079345,5.75475849307804,5.68816562639442,5.59238643764246,5.54291824633032,5.52528400992574,5.51403003321542,5.5155335434489,5.58041467547229,5.68822198305025,5.78592428200572,5.85006655979788,5.89805976182333,5.95573996187479,6.02571038462529,6.11423613725258,6.2151929268881,6.32749030758183,6.44804176502512,6.56841578577149,6.66810356440445,6.73588582856666,6.78326494260755,6.82737770670774,6.88212987765772,6.93634322402938,6.99049253475202,7.0808952958212,7.20933763773082,7.35197046347293,..
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.19298728463697,7.30898563450799,7.1234323372872,5.458091517212,4.77433934943193,5.54508081154978,1.2021151728969,4.40715667561153,5.16653702854374,6.80733529403308,6.98048467276334,..
Djibouti,DJI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.1566576760059,24.3246235943383,25.5138609231226,20.9356922460308,16.837553328166,17.4988354044896,20.5396711798801,11.3374887034042,9.18857861139745,7.8225774342158,14.7680485900618,14.8612556656457,..
Djibouti,DJI,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.0729331569769,14.6514283023976,23.8256791900186,16.3154371248577,15.5987157456815,13.8618372344666,10.6026685770574,8.53208339077553,12.9648892075064,6.04193525666741,12.0278460954718,11.8252569135346,12.7055171216024,0.473072861668425,2.84105797251049,-2.15448790661934,-20.2086361012123,-22.5587851004156,-6.77718840004505,4.47357137871551,-13.8678242864019,-10.9311673573902,-30.7512096888003,23.8932174835351,29.4599511791353,-1.00034788975653,-4.79510874009852,14.711779905443,18.2584391861665,11.6521171854969,-6.63481531701169,18.418217152052,18.5034837806032,14.6941756648345,..
Djibouti,DJI,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,347.720317058403,298.564535821251,268.363456254629,213.071998607921,305.967966403468,300.398900523844,320.93923036418,225.744871323723,263.477728733891,302.285409231545,285.902043800644,241.237463098287,..
Djibouti,DJI,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.6307817934205,..,77.8784149322132,78.8402198631202,78.1044145623539,73.1749187069744,74.4724216100586,68.2277750968091,70.6270690816718,69.3929632024352,72.1703445780953,67.3272965430833,63.1559505686397,59.1961153745998,54.6022102868923,53.7006470658488,55.6066709524961,62.2932983547634,69.7072167988537,74.1357186906019,77.592867975766,79.8159317940649,78.3291818465357,80.4738941721765,89.6739655348111,93.5269233579306,81.379142401454,85.7035473731029,60.6806525568338,59.4903174114541,64.8574020514867,65.6530204985804,75.4763016344219,67.5724322631324,69.3320390113449,81.3127120774606,79.3436309398751,74.2811224652688,73.096834266443,71.0651573620701,..
Dominica,DMA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4667.43499739096,4913.67158079384,5125.49316115508,5352.05557479887,5464.75419824321,5749.09715748776,6041.21085860812,6289.76223494243,6617.21916759866,6759.45897490393,7111.4131102869,7290.62832445515,7167.04271942728,7714.29509857094,8232.18460901,8557.41594949633,9199.88176357941,9949.48016534769,10862.2582746594,10803.5563676924,10924.0953245506,11122.8994140294,10920.9085079245,11286.2696974861,12083.292631482,12092.7315992676,12945.0029571643,12696.1956612622,15069.8972415303,16020.5944720217,14243.7623123898,15808.9743503945,18802.0819913205,20285.9821663707,21300.6848698089,..
Dominica,DMA,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,89.7576310718994,90.9670278066615,92.0221274326846,93.2598039215686,94.7914607629966,96.6648083166628,98.8795975697393,101.399785149256,104.114078063658,106.798940089188,107.20536569786,104.599030795685,101.196690783649,97.9061027262423,94.7607934655776,91.7816436712657,88.9660774811619,86.2411308508883,83.5915321599481,80.8961260110685,78.016191149886,74.4138712835575,70.274374810165,66.5553589673304,63.5598020143318,61.1856085586576,59.333365749295,57.9495520866209,57.0820358115998,56.8705282759973,57.2676293980448,57.5144436385464,57.0844652692969,56.4225749733786,55.7271652379545,54.9625996321275,54.135816044767,53.2113890444991,52.1817298347911,51.0493243079312,49.8168231554941,48.408536143268,46.8852380610756,45.407934220164,44.0236575729948,42.6719748171466,41.2661303261592,39.7911227154047,38.3457123565159,37.0487848463188,35.9323991205667,34.9667537141478,33.9911327479788,33.3269476372925,32.6311622286119,31.5673015282172,30.2152404459598,29.0078451436855,28.425908129925,27.8750267494115,27.3259806025234,26.8228044471257,26.4640297893529,26.1910456848377,25.8396296458051,..
Dominica,DMA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.9353344826421,10.9884949518666,11.0837110103972,11.2281399046105,11.3988271726955,11.5961040238743,11.8311883452015,12.1032585696149,12.4038804711074,12.7253926194015,12.8776748642606,12.7903704861654,12.6812589675489,12.6319871144783,12.62252042007,12.6603250778416,12.7678646460685,12.8843297948408,13.028902046665,13.2263729246488,13.4559459247033,13.6291029010151,13.7086159765111,13.775573774577,13.8786968406018,14.0519283847488,14.268695905864,14.4716078755068,14.6968664850136,15.0225423894933,15.4955089077465,15.7992146662331,15.6967325474167,15.5221515068968,15.4153118533846,15.4114040465972,15.4778486425726,15.5759066663419,15.7580174927114,16.0419244486498,16.4058519542907,16.6300118423279,16.6056866824497,16.5158424497318,16.4551043785212,16.4197759466716,16.4408994017741,16.5171983199001,16.6261534998875,16.7753752680486,16.9890515001443,16.5682810682701,16.2262018603842,15.0659855257556,13.9954994374297,14.0393324647931,15.3805928002175,17.0120235354311,17.1610395711876,17.3849775304943,17.6680113294996,17.9694906489701,18.2070100235977,18.4304942486247,18.731711577936,..
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.5357457303524,-18.3592854062593,13.3831821469051,10.829331110484,4.12768352803022,2.55631790150646,4.19664686909995,1.42093316227962,7.07335660054757,6.30756102261223,7.81662301716332,-0.191136403056177,5.41798351146888,1.3477691598669,2.02941338180298,2.16142138921818,0.034477526872962,3.0308658627128,3.10419572470771,2.18562742404438,3.77423043853915,0.354077659205259,2.3402193777688,-0.0638434428881567,-3.08742052359268,5.80495468629533,4.09783662273917,0.915286472779144,4.40077479812059,5.3579375575878,7.12131217762231,-1.13575145648322,-0.105610857694984,0.0427388878891435,-0.15739179314221,0.0045039972976042,2.33521742067693,-3.37338262476895,1.44724556489263,-7.5443637547282,2.964010610466,3.94809757938053,-15.7064024545862,5.37983838954712,10.3968076616121,3.65221012208734,2.052738472526,..
Dominica,DMA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-3.26990107410841,-2.27550340456152,11.4508481029247,-19.6416016631904,-15.5922715777005,-8.71848064593604,-1.77401301014309,-6.50615290221524,-5.27343827916429,-5.19829039777377,-4.61712021581637,-7.14836600587225,-24.5823240687135,-21.609347993969,-15.5554806525549,-11.5877587189063,-7.41115066674712,-9.89338899707203,-14.6584638631427,-17.5044667181976,-13.9450169300915,-7.15327796349265,-10.7831426179179,-19.9386602693651,-11.6177894763262,-8.85156806005728,-6.04714179505929,-8.40775392872234,-16.0912002305889,-6.98675382958053,-17.2068339558123,-24.5182774836172,-19.6705453623387,-16.9329365473543,-13.3467421657827,-16.518817887546,-17.0836404533407,-6.21279255214796,-6.56710220155754,-8.45275386663789,-10.2099529307271,-41.1963949394605,-36.1951486634089,-35.2351867100794,-33.0604505678153,-26.5615606888312,-40.3731052052085,-37.8042228948697,..
Dominica,DMA,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102.871318538503,112.038336529168,121.074108843973,125.097635764389,133.109094004832,144.089145896386,148.121777333472,137.420661377712,130.360692118783,125.504600512589,130.899940334675,125.71457426806,127.593854006021,128.676085365666,131.706502275521,127.415423385965,120.095233684713,119.230445254154,119.789866992258,120.398159602196,119.685204996318,120.367670983472,121.99042196851,120.243422802497,117.598161292307,112.865062688607,107.912773507545,106.167558577638,102.731741729224,100.086225576627,101.298145468305,100,95.164466806659,95.531871508193,94.427771163958,94.0870646066421,97.3260990424914,98.0073165705714,96.1577112474053,94.2670276903665,96.2601243011635,95.7391946522763,94.780216811933,94.1557215541412,94.5806537618555,94.8213876374501,..
Dominica,DMA,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.4541489869305,34.9707920661715,52.2417175884401,40.4293449618941,36.6669746643822,39.8089631451732,39.6811488363957,41.5944959178787,39.73582980353,40.3540566676634,46.5423803397194,45.4539062192953,45.8178616945784,50.0384290074652,52.4485978158285,56.1524463573644,52.9347432571049,51.6480576063658,60.0274947720619,59.9586460458456,60.6480208295134,58.7956914911948,62.0914055260955,59.7940964270244,55.6007611244665,61.2207228737266,66.7030015079963,66.8822771491523,71.4849117727759,74.673249720005,77.0831762795153,75.4106788527866,77.2843305774439,78.6756046616684,78.9022130169585,89.7985862992007,88.2939750915626,88.3203280527251,89.7175754804456,90.6160839499009,115.512866027639,105.204178249207,90.4997809715435,97.2665216118755,93.0707309423236,83.0288940717007,78.1113124804791,77.2359709986129,..
Dominican Republic,DOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3640.93767379126,3722.21310755913,4150.90971753952,4473.96566324843,4598.92609439597,4870.86165430794,5160.98784878438,5618.46307680241,5963.18499180845,6304.73320437856,6639.01131864822,6847.57366127122,7157.66825484558,7097.55707820616,7374.8123177806,8215.03244576661,9130.06906145599,9951.13191591458,10345.8080982759,10381.6248126801,11245.6811892201,11694.6641852303,11776.6228103557,12413.910018356,13464.7925609074,14804.0974069659,16282.1899127514,16846.2072320323,17994.8382742736,19766.7628586981,18998.3069667315,22053.4589869955,24625.8088564037,25839.9356687607,27541.6625283384,..
Dominican Republic,DOM,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,99.5362117166247,100.777858651936,101.718463828691,102.327614810062,102.744433015172,102.972836716496,102.789704130821,102.146003533215,101.112657988683,99.7618047336568,98.1888035634711,96.4680992272962,94.6614808102506,92.821189206413,90.9599627553073,89.0926429056659,87.2507016184781,85.4456867562722,83.6808251196807,81.9641229540875,80.3372356673218,78.7878349778017,77.314827930644,75.9905414292787,74.7749190742037,73.5682780062096,72.3648193274291,71.1847839077773,70.0435395905255,68.9924180063039,68.022843383141,67.0893741740099,66.1802505532017,65.2937185969974,64.3991912699534,63.4751447389525,62.5479101949019,61.5808056445457,60.5086452777285,59.4273718938049,58.481246614808,57.6249214352887,56.7448495269863,55.7785196315482,54.6889301915513,53.5113546115605,52.3001455989955,51.1136557418134,50.0214432263798,49.0511263531212,48.1839968567434,47.38351370972,46.6800990791641,46.0905427122504,45.5091493225311,44.8620048910703,44.2089940740371,43.6202935163003,43.1168056197326,42.6800484586643,42.2586855881971,41.8657538884391,41.5011988211151,41.0868566792513,40.552161696486,..
